timestamp_ms,timestamp_str,lon_bd09,lat_bd09,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,speed,direction,mileage,driving_mode,driving_model,device_id,attributes,calc_speed,vehicle_id,headway_distance,headway_time,acceleration
1751944740000,2025-07-08 11:19:00.000,104.196825,35.956121,104.19033308914032,35.950130156641855,104.187642,35.950305,0.0,0.0,9663.9,1.0,1,612042023200066,"{""1"":96639,""3"":0,""37"":0,""48"":80,""49"":11,""224"":""AC8="",""225"":96639,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.09,1879347316192227300,0.0,0.0,0.0
1751944740000,2025-07-08 11:19:00.000,104.196841,35.956084,104.19034905712752,35.950093119287544,104.187658,35.950268,1.0,0.0,11186.6,1.0,1,612042023200098,"{""1"":111866,""3"":0,""37"":0,""48"":80,""49"":25,""224"":""AC8="",""225"":111866,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.143,1879353494011949000,4.361990124859918,15.703164449495706,0.0
1751944740000,2025-07-08 11:19:00.000,104.197011,35.956123,104.1905177431242,35.950134827981685,104.187827,35.95031,0.0,0.0,6318.1,1.0,1,612042023200085,"{""1"":63181,""3"":0,""37"":0,""48"":80,""49"":32,""224"":""AC8="",""225"":63181,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879358279721201700,2.7892140380673807,0.0,0.0
1751944740000,2025-07-08 11:19:00.000,104.196982,35.956115,104.190488796875,35.95012587751757,104.187798,35.950301,0.0,0.0,9104.3,1.0,1,612042023200080,"{""1"":91043,""3"":0,""37"":0,""48"":80,""49"":27,""224"":""AC8="",""225"":91043,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879364340897329200,13.095526451982092,0.0,0.0
1751944741000,2025-07-08 11:19:01.000,104.196824,35.956121,104.19033209101366,35.95013015842596,104.187641,35.950305,0.0,0.0,9663.9,1.0,1,612042023200066,"{""1"":96639,""3"":0,""37"":0,""48"":80,""49"":11,""224"":""AC8="",""225"":96639,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.09,1879347316192227300,0.0,0.0,0.0
1751944741000,2025-07-08 11:19:01.000,104.196841,35.956082,104.19034905701716,35.950091118811294,104.187658,35.950266,1.0,0.0,11186.6,1.0,1,612042023200098,"{""1"":111866,""3"":0,""37"":0,""48"":80,""49"":26,""224"":""AC8="",""225"":111866,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.222,1879353494011949000,4.601813818543342,16.566529746756032,0.0
1751944741000,2025-07-08 11:19:01.000,104.197011,35.956123,104.1905177431242,35.950134827981685,104.187827,35.95031,0.0,0.0,6318.1,1.0,1,612042023200085,"{""1"":63181,""3"":0,""37"":0,""48"":80,""49"":32,""224"":""AC8="",""225"":63181,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879358279721201700,2.7892140380673807,0.0,0.0
1751944741000,2025-07-08 11:19:01.000,104.196982,35.956115,104.190488796875,35.95012587751757,104.187798,35.950301,0.0,0.0,9104.3,1.0,1,612042023200080,"{""1"":91043,""3"":0,""37"":0,""48"":80,""49"":28,""224"":""AC8="",""225"":91043,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879364340897329200,13.159143796163045,0.0,0.0
1751944742000,2025-07-08 11:19:02.000,104.196824,35.956121,104.19033209101366,35.95013015842596,104.187641,35.950305,0.0,0.0,9663.9,1.0,1,612042023200066,"{""1"":96639,""3"":0,""37"":0,""48"":80,""49"":11,""224"":""AC8="",""225"":96639,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879347316192227300,0.0,0.0,0.0
1751944742000,2025-07-08 11:19:02.000,104.19684,35.956083,104.19034805894542,35.950092120833325,104.187657,35.950267,1.0,0.0,11186.6,1.0,1,612042023200098,"{""1"":111866,""3"":0,""37"":0,""48"":80,""49"":25,""224"":""AC8="",""225"":111866,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.143,1879353494011949000,4.467148396568764,16.08173422764755,0.0
