timestamp_ms,timestamp_str,lon_bd09,lat_bd09,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,speed,direction,mileage,driving_mode,driving_model,device_id,attributes,calc_speed,vehicle_id
1756798830000,2025-09-02 15:40:30.000,,,104.1908454,35.9550445,104.188155,35.9552191,64.792728,168.0,12603.6,,2,612042023200066,,17.682,1879347316192227300
1756798830000,2025-09-02 15:40:30.000,,,104.1911349,35.9539279,104.1884451,35.9541033,54.695718,167.0,14772.445,,2,612042023200098,,30.948,1879353494011949000
1756798830000,2025-09-02 15:40:30.000,,,104.1906903,35.9555822,104.1879996,35.9557564,53.293464,165.0,9511.515,,2,612042023200085,,14.541,1879358279721201700
1756798830000,2025-09-02 15:40:30.000,,,104.1909713,35.9545685,104.1882812,35.9547434,61.894476,168.0,12338.45,,2,612042023200080,,17.065,1879364340897329200
1756798831000,2025-09-02 15:40:31.000,,,104.190885,35.9548852,104.1881947,35.9550599,64.29276,168.0,12603.64,,2,612042023200066,,18.068,1879347316192227300
1756798831000,2025-09-02 15:40:31.000,,,104.1911349,35.9539279,104.1884451,35.9541033,53.996544,168.0,14772.445,,2,612042023200098,,0.0,1879353494011949000
1756798831000,2025-09-02 15:40:31.000,,,104.1907324,35.9554491,104.1880418,35.9556234,57.996288,165.0,9511.515,,2,612042023200085,,15.277,1879358279721201700
1756798831000,2025-09-02 15:40:31.000,,,104.1910095,35.9544193,104.1883194,35.9545943,61.292952,168.0,12338.465,,2,612042023200080,,16.943,1879364340897329200
1756798832000,2025-09-02 15:40:32.000,,,104.1909256,35.9547288,104.1882354,35.9549036,63.394380000000005,167.0,12603.655,,2,612042023200066,,17.771,1879347316192227300
1756798832000,2025-09-02 15:40:32.000,,,104.1911688,35.9537973,104.1884791,35.9539728,50.395212,168.0,14772.465,,2,612042023200098,,14.839,1879353494011949000
1756798832000,2025-09-02 15:40:32.000,,,104.1907746,35.9553088,104.1880841,35.9554832,61.894476,167.0,9511.545,,2,612042023200085,,16.056,1879358279721201700
