timestamp_ms,timestamp_str,lon_bd09,lat_bd09,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,speed,direction,mileage,driving_mode,driving_model,device_id,attributes,calc_speed,vehicle_id
1753061430000,2025-07-21 09:30:30.000,104.196692,35.956136,104.1902003390951,35.95014239689032,104.187509,35.950317,3.0,87.0,0.0,1.0,1,612042023200066,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.143,1879347316192227300
1753061430000,2025-07-21 09:30:30.000,104.196974,35.956218,104.19048081752535,35.95022891629877,104.18779,35.950404,1.0,0.0,11957.0,1.0,1,612042023200098,"{""1"":119570,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":119570,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.428,1879353494011949000
1753061430000,2025-07-21 09:30:30.000,104.196855,35.956158,104.19036303498936,35.95016711193413,104.187672,35.950342,0.0,0.0,0.0,1.0,1,612042023200080,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":31,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879364340897329200
1753061431000,2025-07-21 09:30:31.000,104.196696,35.956137,104.19020433164866,35.950143389985755,104.187513,35.950318,1.0,0.0,0.0,1.0,1,612042023200066,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.376,1879347316192227300
1753061431000,2025-07-21 09:30:31.000,104.196972,35.956214,104.1904788210466,35.95022491891113,104.187788,35.9504,2.0,0.0,11957.0,1.0,1,612042023200098,"{""1"":119570,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":119570,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.479,1879353494011949000
1753061431000,2025-07-21 09:30:31.000,104.196855,35.956158,104.19036303498936,35.95016711193413,104.187672,35.950342,0.0,0.0,0.0,1.0,1,612042023200080,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":31,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879364340897329200
1753061432000,2025-07-21 09:30:32.000,104.196694,35.956137,104.19020233539943,35.95014339355707,104.187511,35.950318,2.0,0.0,0.0,1.0,1,612042023200066,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":11,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.18,1879347316192227300
1753061432000,2025-07-21 09:30:32.000,104.196968,35.95621,104.19047482831002,35.95022092508826,104.187784,35.950396,2.0,0.0,11957.0,1.0,1,612042023200098,"{""1"":119570,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":119570,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.571,1879353494011949000
1753061432000,2025-07-21 09:30:32.000,104.196855,35.956158,104.19036303498936,35.95016711193413,104.187672,35.950342,0.0,0.0,0.0,1.0,1,612042023200080,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":31,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879364340897329200
1753061433000,2025-07-21 09:30:33.000,104.196692,35.956136,104.1902003390951,35.95014239689032,104.187509,35.950317,1.0,0.0,0.0,1.0,1,612042023200066,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":11,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.211,1879347316192227300
1753061433000,2025-07-21 09:30:33.000,104.196965,35.956206,104.19047183370256,35.95021692948316,104.187781,35.950392,2.0,0.0,11957.0,1.0,1,612042023200098,"{""1"":119570,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":119570,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.52,1879353494011949000
1753061433000,2025-07-21 09:30:33.000,104.196855,35.956157,104.19036303493418,35.950166111696035,104.187672,35.950341,0.0,0.0,0.0,1.0,1,612042023200080,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":31,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.111,1879364340897329200
1753061434000,2025-07-21 09:30:34.000,104.196696,35.956133,104.19020433142794,35.95013938903333,104.187513,35.950314,2.0,120.0,0.0,1.0,1,612042023200066,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":11,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.491,1879347316192227300
1753061434000,2025-07-21 09:30:34.000,104.196961,35.956204,104.19046784107675,35.95021493613676,104.187777,35.95039,1.0,0.0,11957.0,1.0,1,612042023200098,"{""1"":119570,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":119570,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.422,1879353494011949000
1753061434000,2025-07-21 09:30:34.000,104.196855,35.956157,104.19036303493418,35.950166111696035,104.187672,35.950341,0.0,0.0,0.0,1.0,1,612042023200080,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":31,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879364340897329200
1753061435000,2025-07-21 09:30:35.000,104.196692,35.956132,104.19020033887436,35.950138395937905,104.187509,35.950313,1.0,0.0,0.0,1.0,1,612042023200066,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":11,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.376,1879347316192227300
1753061435000,2025-07-21 09:30:35.000,104.196959,35.956207,104.19046584498469,35.950217940415925,104.187775,35.950393,2.0,354.0,11957.0,1.0,1,612042023200098,"{""1"":119570,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":119570,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.379,1879353494011949000
1753061435000,2025-07-21 09:30:35.000,104.196855,35.956157,104.19036303493418,35.950166111696035,104.187672,35.950341,0.0,0.0,0.0,1.0,1,612042023200080,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":31,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879364340897329200
1753061436000,2025-07-21 09:30:36.000,104.19669,35.956132,104.19019834262524,35.95013839950932,104.187507,35.950313,1.0,0.0,0.0,1.0,1,612042023200066,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":11,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.18,1879347316192227300
1753061436000,2025-07-21 09:30:36.000,104.196959,35.956208,104.19046584503984,35.950218940654004,104.187775,35.950394,1.0,0.0,11957.0,1.0,1,612042023200098,"{""1"":119570,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":119570,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.111,1879353494011949000
1753061436000,2025-07-21 09:30:36.000,104.196855,35.956157,104.19036303493418,35.950166111696035,104.187672,35.950341,0.0,0.0,0.0,1.0,1,612042023200080,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":31,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879364340897329200
1753061437000,2025-07-21 09:30:37.000,104.196692,35.956132,104.19020033887436,35.950138395937905,104.187509,35.950313,1.0,0.0,0.0,1.0,1,612042023200066,"{""1"":0,""3"":0,""37"":0,""48"":80,""49"":11,""224"":""AC8="",""225"":0,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.18,1879347316192227300
1753061437000,2025-07-21 09:30:37.000,104.196959,35.956209,104.19046584509503,35.95021994089207,104.187775,35.950395,1.0,0.0,11957.0,1.0,1,612042023200098,"{""1"":119570,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":119570,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.111,1879353494011949000
