timestamp_ms,timestamp_str,lon_bd09,lat_bd09,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,speed,direction,mileage,driving_mode,driving_model,device_id,attributes,calc_speed,vehicle_id,headway_distance,headway_time,acceleration
1758764040000,2025-09-25 09:34:00.000,104.234794,35.908546,104.2282809,35.9029385,104.2256446,35.9031782,0.0,218.0,15539.2,1.0,1,612042023200066,"{""1"":155392,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":155392,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.011,1879347316192227300,14.991693987837568,0,0.0
1758764040000,2025-09-25 09:34:00.000,,,104.2283743,35.9030192,104.2257381,35.9032589,0.0,220.0,12568.73,,1,612042023200085,,0.0,1879358279721201700,12.300076668645739,0,0.0
1758764040000,2025-09-25 09:34:00.000,,,104.2281811,35.9028306,104.2255448,35.9030702,0.0,220.0,15475.285,,1,612042023200080,,0.0,1879364340897329200,0.0,0,0.0
1758764041000,2025-09-25 09:34:01.000,104.234794,35.908546,104.2282809,35.9029385,104.2256446,35.9031782,0.0,218.0,15539.2,1.0,1,612042023200066,"{""1"":155392,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":155392,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879347316192227300,14.991693987837568,0,0.0
1758764041000,2025-09-25 09:34:01.000,,,104.2283743,35.9030192,104.2257381,35.9032589,0.0,220.0,12568.73,,1,612042023200085,,0.0,1879358279721201700,12.300076668645739,0,0.0
1758764041000,2025-09-25 09:34:01.000,,,104.2281811,35.9028306,104.2255448,35.9030702,0.0,220.0,15475.285,,1,612042023200080,,0.0,1879364340897329200,0.0,0,0.0
1758764042000,2025-09-25 09:34:02.000,104.234794,35.908546,104.2282809,35.9029385,104.2256446,35.9031782,0.0,218.0,15539.2,1.0,1,612042023200066,"{""1"":155392,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":155392,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879347316192227300,14.991693987837568,0,0.0
1758764042000,2025-09-25 09:34:02.000,,,104.2283743,35.9030192,104.2257381,35.9032589,0.0,220.0,12568.73,,1,612042023200085,,0.0,1879358279721201700,12.300076668645739,0,0.0
1758764042000,2025-09-25 09:34:02.000,,,104.2281811,35.9028306,104.2255448,35.9030702,0.0,220.0,15475.285,,1,612042023200080,,0.0,1879364340897329200,0.0,0,0.0
1758764043000,2025-09-25 09:34:03.000,104.234794,35.908546,104.2282809,35.9029385,104.2256446,35.9031782,0.0,218.0,15539.2,1.0,1,612042023200066,"{""1"":155392,""3"":0,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":155392,""226"":0,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",0.0,1879347316192227300,14.991693987837568,0,0.0
