timestamp_ms,timestamp_str,lon_bd09,lat_bd09,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,speed,direction,mileage,driving_mode,driving_model,device_id,attributes,calc_speed,vehicle_id
1752916050000,2025-07-19 17:07:30.000,104.212593,35.935999,104.20600411236774,35.93022826996333,104.203341,35.930434,60.0,332.0,9905.6,2.0,2,612042023200066,"{""1"":99056,""3"":618,""37"":0,""48"":80,""49"":21,""224"":""AC8="",""225"":99056,""226"":618,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",15.41,1879347316192227300
1752916050000,2025-07-19 17:07:30.000,104.21233,35.936542,104.20574254049212,35.930768799494786,104.203079,35.930974,58.0,332.0,11939.7,2.0,2,612042023200098,"{""1"":119397,""3"":568,""37"":0,""48"":80,""49"":25,""224"":""AC8="",""225"":119397,""226"":568,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",15.863,1879353494011949000
1752916050000,2025-07-19 17:07:30.000,104.212728,35.935866,104.20613790213226,35.93009703557925,104.203475,35.930303,77.0,333.0,6733.1,2.0,2,612042023200085,"{""1"":67331,""3"":775,""37"":0,""48"":80,""49"":35,""224"":""AC8="",""225"":67331,""226"":775,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",21.727,1879358279721201700
1752916050000,2025-07-19 17:07:30.000,104.212394,35.936373,104.20580543521818,35.93059966236634,104.203142,35.930805,59.0,332.0,9533.6,2.0,2,612042023200080,"{""1"":95336,""3"":602,""37"":0,""48"":80,""49"":37,""224"":""AC8="",""225"":95336,""226"":602,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",16.58,1879364340897329200
1752916051000,2025-07-19 17:07:31.000,104.212505,35.936151,104.20591625427816,35.930379440159044,104.203253,35.930585,59.0,332.0,9905.6,2.0,2,612042023200066,"{""1"":99056,""3"":610,""37"":0,""48"":80,""49"":20,""224"":""AC8="",""225"":99056,""226"":610,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",18.578,1879347316192227300
1752916051000,2025-07-19 17:07:31.000,104.21225,35.936668,104.20566266942645,35.9308939516188,104.202999,35.931099,55.0,332.0,11939.7,2.0,2,612042023200098,"{""1"":119397,""3"":565,""37"":0,""48"":80,""49"":23,""224"":""AC8="",""225"":119397,""226"":565,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",15.665,1879353494011949000
1752916051000,2025-07-19 17:07:31.000,104.212625,35.936035,104.20603506731923,35.93026423209332,104.203372,35.93047,73.0,333.0,6733.1,2.0,2,612042023200085,"{""1"":67331,""3"":732,""37"":0,""48"":80,""49"":36,""224"":""AC8="",""225"":67331,""226"":732,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",20.769,1879358279721201700
1752916051000,2025-07-19 17:07:31.000,104.21231,35.936506,104.20572256896683,35.93073182066167,104.203059,35.930937,59.0,332.0,9533.6,2.0,2,612042023200080,"{""1"":95336,""3"":596,""37"":0,""48"":80,""49"":37,""224"":""AC8="",""225"":95336,""226"":596,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",16.481,1879364340897329200
1752916052000,2025-07-19 17:07:32.000,104.212435,35.936275,104.20584636748012,35.93050257637217,104.203183,35.930708,59.0,332.0,9905.6,2.0,2,612042023200066,"{""1"":99056,""3"":605,""37"":0,""48"":80,""49"":20,""224"":""AC8="",""225"":99056,""226"":605,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",15.069,1879347316192227300
1752916052000,2025-07-19 17:07:32.000,104.21217,35.936795,104.20558279860002,35.931020104125736,104.202919,35.931225,56.0,331.0,11939.7,2.0,2,612042023200098,"{""1"":119397,""3"":564,""37"":0,""48"":80,""49"":24,""224"":""AC8="",""225"":119397,""226"":564,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",15.763,1879353494011949000
