timestamp_str,lon_bd09,lat_bd09,lon_gcj02,lat_gcj02,lon,lat,speed,direction,mileage,driving_mode,driving_model,device_id,attributes,calc_speed,vehicle_id,headway_distance,headway_time,acceleration,timestamp,truck_id
2025-07-31 09:33:08,104.197131,35.953868,104.19063539823394,35.9478810802797,104.187945,35.948057,14.0,137.0,12974.6,1.0,1,612042023200098,"{""1"":129746,""3"":147,""37"":0,""48"":80,""49"":10,""224"":""AC8="",""225"":129746,""226"":147,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",3.792,1879353494011949000,22.931035491438312,5.896551983512709,0.0,2025-07-31 09:33:08,1879353494011949000
2025-07-31 09:33:08,104.196761,35.954318,104.19026711321584,35.948324843944214,104.187576,35.9485,11.0,159.0,7732.9,1.0,1,612042023200085,"{""1"":77329,""3"":104,""37"":0,""48"":80,""49"":27,""224"":""AC8="",""225"":77329,""226"":104,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",2.778,1879358279721201700,0.0,0.0,1.0,2025-07-31 09:33:08,1879358279721201700
2025-07-31 09:33:08,104.196955,35.95402,104.19045973554516,35.94803042943727,104.187769,35.948206,12.0,149.0,10542.8,1.0,1,612042023200080,"{""1"":105428,""3"":126,""37"":0,""48"":80,""49"":27,""224"":""AC8="",""225"":105428,""226"":126,""227"":281474976710656,""228"":0,""229"":0,""230"":0,""231"":0}",3.273,1879364340897329200,37.04581671794759,11.113745015384277,0.0,2025-07-31 09:33:08,1879364340897329200
