timestamp_str,lon_bd09,lat_bd09,lon_gcj02,lat_gcj02,lon,lat,speed,direction,mileage,driving_mode,driving_model,device_id,attributes,calc_speed,vehicle_id,headway_distance,headway_time,acceleration,timestamp,_ts,screen_x,screen_y,truck_id
2025-09-26 10:52:25,104.229631,35.908458,104.2224537,35.9030194,104.2198126,35.9032534,5.0,300.0,15796.0,2.0,2,612042023200066,"{""1"":157960,""3"":305,""37"":0,""48"":80,""49"":21,""224"":""AC8="",""225"":157960,""226"":305,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",9.018,1879347316192227300,53.88518487221919,38.79733310799782,0.0,2025-09-26 10:52:25,2025-09-26 10:52:25,683,463,1879347316192227300
2025-09-26 10:52:25,104.228124,35.909284,104.2214990507326,35.90358918007081,104.218857,35.903822,62.0,309.0,18156.2,2.0,2,612042023200098,"{""1"":181562,""3"":620,""37"":0,""48"":80,""49"":21,""224"":""AC8="",""225"":181562,""226"":620,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",16.942,1879353494011949000,0.0,0.0,0.0,2025-09-26 10:52:25,2025-09-26 10:52:25,210,355,1879353494011949000
2025-09-26 10:52:25,104.229175,35.908686,104.22255100399492,35.902989893101,104.21991,35.903224,27.0,299.0,12830.2,2.0,2,612042023200085,"{""1"":128302,""3"":271,""37"":0,""48"":80,""49"":33,""224"":""AC8="",""225"":128302,""226"":271,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",7.351,1879358279721201700,9.358110560503906,1.247748074733854,0.0,2025-09-26 10:52:25,2025-09-26 10:52:25,731,469,1879358279721201700
2025-09-26 10:52:25,104.22859,35.908995,104.22196557981624,35.9032995988515,104.219324,35.903533,40.0,304.0,15736.8,2.0,2,612042023200080,"{""1"":157368,""3"":405,""37"":0,""48"":80,""49"":33,""224"":""AC8="",""225"":157368,""226"":405,""227"":562949953421312,""228"":0,""229"":0,""230"":0,""231"":0}",10.676,1879364340897329200,52.93851342398807,4.764466208158926,0.0,2025-09-26 10:52:25,2025-09-26 10:52:25,441,410,1879364340897329200
